日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-04-10,2827.19,2796.63,2833.01,2789.98,233454769,246376308736.0,1.52,-1.04,-29.27,0.49
2020-04-13,2784.6,2783.05,2792.89,2774.08,177124554,184120283136.0,0.67,-0.49,-13.58,0.37
2020-04-14,2794.8,2827.28,2827.3,2789.43,202696568,223605698560.0,1.36,1.59,44.23,0.43
2020-04-15,2826.66,2811.17,2829.75,2808.7,205621146,231631630336.0,0.74,-0.57,-16.11,0.43
2020-04-16,2798.43,2819.94,2823.34,2796.84,203003773,222432600064.0,0.94,0.31,8.77,0.43
2020-04-17,2835.56,2838.49,2854.96,2830.02,245736750,280025227264.0,0.88,0.66,18.55,0.52
2020-04-20,2840.41,2852.55,2852.99,2833.26,211847078,233759313920.0,0.7,0.5,14.06,0.45
2020-04-21,2842.24,2827.01,2842.24,2808.02,233235871,248688586752.0,1.2,-0.9,-25.54,0.49
2020-04-22,2814.07,2843.98,2843.98,2808.48,217320000,232796778496.0,1.26,0.6,16.97,0.46
2020-04-23,2850.51,2838.5,2853.64,2835.9,248779036,262662041600.0,0.62,-0.19,-5.48,0.52
2020-04-24,2834.94,2808.53,2834.94,2802.5,235185075,244122292224.0,1.14,-1.06,-29.97,0.5
2020-04-27,2812.24,2815.49,2832.67,2802.96,210130980,225293705216.0,1.06,0.25,6.96,0.44
2020-04-28,2819.99,2810.02,2821.75,2758.25,253872745,270534754304.0,2.26,-0.19,-5.47,0.53
2020-04-29,2801.38,2822.44,2831.76,2800.74,202061806,222720221184.0,1.1,0.44,12.42,0.43
2020-04-30,2832.38,2860.08,2865.59,2832.38,242455278,277440933888.0,1.18,1.33,37.64,0.51
2020-05-06,2831.63,2878.14,2879.26,2830.65,249826616,303890030592.0,1.7,0.63,18.06,0.53
2020-05-07,2876.47,2871.52,2882.02,2864.58,226736957,268607483904.0,0.61,-0.23,-6.62,0.48
2020-05-08,2882.71,2895.34,2903.8,2879.2,226822075,276562718720.0,0.86,0.83,23.82,0.48
2020-05-11,2901.57,2894.8,2914.28,2884.38,225120410,271930642432.0,1.03,-0.02,-0.54,0.47
2020-05-12,2894.62,2891.56,2897.9,2871.23,197082985,238476218368.0,0.92,-0.11,-3.24,0.42
2020-05-13,2882.96,2898.05,2900.26,2875.54,185061309,223866908672.0,0.85,0.22,6.49,0.39
2020-05-14,2887.06,2870.34,2887.06,2869.18,197776202,237336973312.0,0.62,-0.96,-27.71,0.42
2020-05-15,2880.71,2868.46,2884.22,2863.37,188983593,246878191616.0,0.73,-0.07,-1.88,0.4
2020-05-18,2872.52,2875.42,2889.98,2862.27,226022881,289089597440.0,0.97,0.24,6.96,0.48
2020-05-19,2897.69,2898.58,2900.22,2887.58,197222405,256277803008.0,0.44,0.81,23.16,0.42
2020-05-20,2896.47,2883.74,2896.47,2876.18,210519985,269176553472.0,0.7,-0.51,-14.84,0.44
2020-05-21,2890.72,2867.92,2891.52,2864.21,203532037,250569936896.0,0.95,-0.55,-15.82,0.43
2020-05-22,2863.05,2813.77,2863.05,2808.02,209063713,245229604864.0,1.92,-1.89,-54.15,0.44
2020-05-25,2816.24,2817.97,2821.5,2802.47,172885558,202115354624.0,0.68,0.15,4.2,0.36
2020-05-26,2827.9,2846.55,2848.34,2825.9,174562368,207427833856.0,0.8,1.01,28.58,0.37
2020-05-27,2847.32,2836.8,2849.0,2831.93,198149343,227934396416.0,0.6,-0.34,-9.75,0.42
2020-05-28,2838.21,2846.22,2861.92,2820.15,207546020,239234260992.0,1.47,0.33,9.42,0.44
2020-05-29,2835.58,2852.35,2855.38,2829.63,206792804,233798995968.0,0.9,0.22,6.13,0.44
2020-06-01,2871.96,2915.43,2917.15,2871.96,260196050,307416215552.0,1.58,2.21,63.08,0.55
2020-06-02,2916.32,2921.4,2926.36,2909.13,256108050,294402744320.0,0.59,0.2,5.97,0.54
2020-06-03,2930.39,2923.37,2942.76,2922.66,255663980,300447817728.0,0.69,0.07,1.97,0.54
2020-06-04,2931.84,2919.25,2932.97,2910.75,226605873,254345986048.0,0.76,-0.14,-4.12,0.48
2020-06-05,2923.19,2930.8,2930.8,2909.12,217360673,253141143552.0,0.74,0.4,11.55,0.46
2020-06-08,2941.98,2937.77,2950.07,2934.21,231124360,274611814400.0,0.54,0.24,6.97,0.49
2020-06-09,2939.54,2956.11,2957.12,2932.94,209048586,251414695936.0,0.82,0.62,18.34,0.44
2020-06-10,2951.28,2943.75,2951.33,2934.84,207925970,243968495616.0,0.56,-0.42,-12.36,0.44
2020-06-11,2939.79,2920.9,2952.65,2912.19,233722947,289023254528.0,1.37,-0.78,-22.85,0.49
2020-06-12,2876.8,2919.74,2930.26,2872.62,236008643,274321727488.0,1.97,-0.04,-1.16,0.5
2020-06-15,2908.28,2890.03,2922.54,2890.03,243205046,293361557504.0,1.11,-1.02,-29.71,0.51
2020-06-16,2912.83,2931.75,2931.78,2909.13,223313065,270948556800.0,0.78,1.44,41.72,0.47
2020-06-17,2932.67,2935.87,2936.62,2919.04,234654392,278007111680.0,0.6,0.14,4.12,0.49
2020-06-18,2929.88,2939.32,2942.9,2920.11,258691377,289367728128.0,0.78,0.12,3.45,0.55
2020-06-19,2938.79,2967.63,2973.32,2935.82,264313961,319089106944.0,1.28,0.96,28.31,0.56
2020-06-22,2966.9,2965.27,2983.44,2959.04,267883835,346028748800.0,0.82,-0.08,-2.36,0.56
2020-06-23,2960.89,2970.62,2972.4,2949.85,225212209,305378770944.0,0.76,0.18,5.35,0.47
2020-06-24,2972.98,2979.55,2982.94,2971.22,213200732,297008783360.0,0.39,0.3,8.93,0.45
2020-06-29,2973.08,2961.52,2977.91,2951.77,220622730,293886017536.0,0.88,-0.61,-18.03,0.46
2020-06-30,2965.11,2984.67,2990.83,2965.11,214957215,297312329728.0,0.87,0.78,23.15,0.45
2020-07-01,2991.18,3025.98,3026.19,2984.98,273313139,369883803648.0,1.38,1.38,41.31,0.58
2020-07-02,3023.72,3090.57,3092.44,3021.67,391127995,478216482816.0,2.34,2.13,64.59,0.82
2020-07-03,3104.0,3152.81,3152.81,3104.0,458793851,535489335296.0,1.58,2.01,62.24,0.97
2020-07-06,3187.84,3332.88,3337.27,3187.84,643878907,724153675776.0,4.74,5.71,180.07,1.36
2020-07-07,3380.95,3345.34,3407.08,3336.24,657840159,793638371328.0,2.13,0.37,12.46,1.39
2020-07-08,3337.55,3403.44,3421.53,3327.71,587081684,696807632896.0,2.8,1.74,58.1,1.24
2020-07-09,3403.48,3450.59,3456.97,3393.64,620001823,751406829568.0,1.86,1.39,47.15,1.31
2020-07-10,3418.93,3383.32,3433.11,3372.51,556120010,703197548544.0,1.76,-1.95,-67.27,1.17
2020-07-13,3379.39,3443.29,3458.79,3369.04,558006876,717397053440.0,2.65,1.77,59.97,1.18
2020-07-14,3435.02,3414.62,3451.22,3366.08,543211492,707327004672.0,2.47,-0.83,-28.67,1.14
2020-07-15,3422.08,3361.3,3432.45,3345.75,492030543,674727411712.0,2.54,-1.56,-53.32,1.04
2020-07-16,3356.36,3210.1,3373.53,3209.73,490613123,679468339200.0,4.87,-4.5,-151.2,1.03
2020-07-17,3214.4,3214.13,3252.78,3181.27,359652413,486536118272.0,2.23,0.13,4.03,0.76
2020-07-20,3243.91,3314.15,3314.15,3220.68,418555305,544045658112.0,2.91,3.11,100.02,0.88
2020-07-21,3330.55,3320.89,3336.68,3300.57,359252029,488862179328.0,1.09,0.2,6.74,0.76
2020-07-22,3315.18,3333.16,3381.98,3311.79,393335334,540577042432.0,2.11,0.37,12.27,0.83
2020-07-23,3306.15,3325.11,3336.3,3257.83,407042499,546887090176.0,2.35,-0.24,-8.05,0.86
2020-07-24,3310.64,3196.77,3319.13,3184.96,427054026,584311865344.0,4.04,-3.86,-128.34,0.9
2020-07-27,3210.39,3205.23,3221.98,3174.66,299319022,402231918592.0,1.48,0.26,8.46,0.63
2020-07-28,3226.13,3227.96,3245.3,3208.49,289377861,389873696768.0,1.15,0.71,22.73,0.61
2020-07-29,3221.99,3294.55,3294.55,3209.99,324924063,453094400000.0,2.62,2.06,66.59,0.68
2020-07-30,3299.57,3286.82,3312.45,3282.16,340704120,476974006272.0,0.92,-0.23,-7.73,0.72
2020-07-31,3280.8,3310.01,3333.79,3261.61,353758979,495778041856.0,2.2,0.71,23.19,0.75
2020-08-03,3332.18,3367.97,3368.1,3327.68,407460867,572430761984.0,1.22,1.75,57.96,0.86
2020-08-04,3376.44,3371.69,3391.07,3352.5,442328550,604942143488.0,1.15,0.11,3.72,0.93
2020-08-05,3363.33,3377.56,3383.64,3333.88,385823027,526515056640.0,1.48,0.17,5.87,0.81
2020-08-06,3380.76,3386.46,3392.7,3334.33,415302510,570488246272.0,1.73,0.26,8.9,0.88
2020-08-07,3370.59,3354.04,3374.13,3307.71,403929633,561435648000.0,1.96,-0.96,-32.42,0.85
2020-08-10,3341.53,3379.25,3399.93,3335.04,381379630,527083945984.0,1.93,0.75,25.21,0.8
2020-08-11,3379.49,3340.29,3409.06,3336.09,400452705,514020765696.0,2.16,-1.15,-38.96,0.84
2020-08-12,3327.49,3319.27,3335.73,3263.27,378328960,480731246592.0,2.17,-0.63,-21.02,0.8
2020-08-13,3328.18,3320.73,3338.15,3309.46,324291279,387162288128.0,0.86,0.04,1.46,0.68
2020-08-14,3315.67,3360.1,3362.03,3302.74,305998377,367467421696.0,1.79,1.19,39.37,0.64
2020-08-17,3373.9,3438.8,3450.9,3369.37,434598259,537425076224.0,2.43,2.34,78.7,0.92
2020-08-18,3441.93,3451.09,3456.72,3432.64,380729275,493052153856.0,0.7,0.36,12.29,0.8
2020-08-19,3444.56,3408.13,3454.46,3406.16,405722214,498262159360.0,1.4,-1.24,-42.96,0.85
2020-08-20,3385.96,3363.9,3394.56,3352.78,335600983,401815552000.0,1.23,-1.3,-44.23,0.71
2020-08-21,3380.23,3380.68,3393.92,3358.0,287488340,361281753088.0,1.07,0.5,16.78,0.61
2020-08-24,3391.11,3385.64,3396.57,3368.03,266227840,345683378176.0,0.84,0.15,4.96,0.56
2020-08-25,3392.88,3373.58,3408.87,3364.16,277113421,355997790208.0,1.32,-0.36,-12.06,0.58
2020-08-26,3371.81,3329.74,3382.6,3320.14,294451036,381928906752.0,1.85,-1.3,-43.84,0.62
2020-08-27,3333.49,3350.11,3351.83,3312.99,237099354,317153390592.0,1.17,0.61,20.37,0.5
2020-08-28,3346.29,3403.81,3405.88,3339.65,271325550,379367047168.0,1.98,1.6,53.7,0.57
2020-08-31,3416.55,3395.68,3442.74,3395.47,323473889,436930125824.0,1.39,-0.24,-8.13,0.68
2020-09-01,3389.74,3410.61,3410.61,3381.71,246999250,326850957312.0,0.85,0.44,14.93,0.52
2020-09-02,3420.47,3404.8,3421.4,3377.21,261546319,345638981632.0,1.3,-0.17,-5.81,0.55
2020-09-03,3404.03,3384.98,3425.63,3374.26,255346278,350706565120.0,1.51,-0.58,-19.82,0.54
2020-09-04,3336.41,3355.37,3360.11,3328.55,221636549,308179656704.0,0.93,-0.87,-29.61,0.47
2020-09-07,3349.92,3292.59,3368.24,3285.63,260616568,357726466048.0,2.46,-1.87,-62.78,0.55
2020-09-08,3301.22,3316.42,3324.39,3276.44,271066278,320229900288.0,1.46,0.72,23.83,0.57
2020-09-09,3281.0,3254.63,3289.61,3238.56,351509747,341054533632.0,1.54,-1.86,-61.79,0.74
2020-09-10,3282.23,3234.82,3285.47,3227.64,312472804,309676744704.0,1.78,-0.61,-19.81,0.66
2020-09-11,3225.78,3260.35,3262.5,3220.54,221698831,254844993536.0,1.3,0.79,25.53,0.47
2020-09-14,3275.92,3278.81,3283.53,3261.15,213924137,269219917824.0,0.69,0.57,18.46,0.45
2020-09-15,3277.13,3295.68,3297.69,3263.75,197684401,251763867648.0,1.04,0.51,16.87,0.42
2020-09-16,3293.17,3283.92,3302.46,3271.08,200443364,242270892032.0,0.95,-0.36,-11.76,0.42
2020-09-17,3277.32,3270.44,3290.41,3248.5,202931973,279311052800.0,1.28,-0.41,-13.48,0.43
2020-09-18,3270.91,3338.09,3338.32,3268.53,256260787,337025892352.0,2.13,2.07,67.65,0.54
2020-09-21,3348.9,3316.94,3350.59,3313.07,216503094,287691309056.0,1.12,-0.63,-21.15,0.46
2020-09-22,3290.67,3274.3,3320.23,3265.7,214015066,269113294848.0,1.64,-1.29,-42.64,0.45
2020-09-23,3278.84,3279.71,3289.76,3264.89,169178068,240742428672.0,0.76,0.17,5.41,0.36
2020-09-24,3262.88,3223.18,3265.35,3221.24,206736010,258259918848.0,1.34,-1.72,-56.53,0.44
2020-09-25,3234.37,3219.42,3239.47,3208.03,164822418,220674478080.0,0.98,-0.12,-3.76,0.35
2020-09-28,3224.98,3217.53,3238.18,3210.89,155982784,209672388608.0,0.85,-0.06,-1.89,0.33
2020-09-29,3231.86,3224.36,3242.79,3219.79,151349870,207307812864.0,0.71,0.21,6.83,0.32
2020-09-30,3232.71,3218.05,3244.91,3202.34,153504458,205762859008.0,1.32,-0.2,-6.31,0.32
2020-10-09,3262.61,3272.08,3280.51,3260.19,188325647,264171044864.0,0.63,1.68,54.03,0.4
2020-10-12,3287.33,3358.47,3359.15,3286.11,259622408,355700113408.0,2.23,2.64,86.39,0.55
2020-10-13,3353.12,3359.75,3361.83,3334.5,204926103,288505839616.0,0.81,0.04,1.28,0.43
2020-10-14,3353.62,3340.78,3353.62,3332.96,198659382,281159983104.0,0.61,-0.56,-18.97,0.42
2020-10-15,3342.92,3332.18,3354.58,3330.0,191031283,263848673280.0,0.74,-0.26,-8.6,0.4
2020-10-16,3334.46,3336.36,3348.95,3319.11,194295421,253448028160.0,0.9,0.13,4.18,0.41
2020-10-19,3351.1,3312.67,3371.09,3307.84,212303539,283882790912.0,1.9,-0.71,-23.69,0.45
2020-10-20,3307.15,3328.1,3328.1,3293.77,165084762,227823366144.0,1.04,0.47,15.43,0.35
2020-10-21,3332.15,3325.02,3332.15,3304.17,177632115,246848139264.0,0.84,-0.09,-3.08,0.37
2020-10-22,3315.82,3312.5,3320.88,3281.37,165949988,236428247040.0,1.19,-0.38,-12.52,0.35
2020-10-23,3308.16,3278.0,3326.05,3276.62,174208983,249912885248.0,1.49,-1.04,-34.5,0.37
2020-10-26,3258.7,3251.12,3264.45,3226.6,167731794,235462467584.0,1.15,-0.82,-26.88,0.35
2020-10-27,3240.74,3254.32,3258.34,3235.54,149115566,217487421440.0,0.7,0.1,3.2,0.31
2020-10-28,3256.22,3269.24,3275.87,3238.38,173181965,256213458944.0,1.15,0.46,14.92,0.36
2020-10-29,3235.76,3272.73,3289.77,3231.12,184703588,278605664256.0,1.79,0.11,3.49,0.39
2020-10-30,3278.63,3224.53,3279.86,3219.42,230188803,328917241856.0,1.85,-1.47,-48.2,0.49
2020-11-02,3228.72,3225.12,3242.8,3209.91,226779136,325321867264.0,1.02,0.02,0.59,0.48
2020-11-03,3239.81,3271.07,3278.38,3237.85,215297864,303730147328.0,1.26,1.42,45.95,0.45
2020-11-04,3273.43,3277.44,3286.62,3254.11,188514127,270723846144.0,0.99,0.19,6.37,0.4
2020-11-05,3305.58,3320.13,3320.41,3291.6,226801462,316292710400.0,0.88,1.3,42.69,0.48
2020-11-06,3326.46,3312.16,3326.46,3292.15,234864133,325485056000.0,1.03,-0.24,-7.97,0.49
2020-11-09,3329.43,3373.73,3380.82,3329.43,310219771,429948923904.0,1.55,1.86,61.57,0.65
2020-11-10,3387.62,3360.15,3387.62,3346.17,278701112,390008393728.0,1.23,-0.4,-13.58,0.59
2020-11-11,3354.02,3342.2,3365.84,3339.04,271204654,355802066944.0,0.8,-0.53,-17.95,0.57
2020-11-12,3344.46,3338.68,3350.28,3329.49,216501309,286927437824.0,0.62,-0.11,-3.52,0.46
2020-11-13,3327.23,3310.1,3327.23,3291.64,227898363,301527965696.0,1.07,-0.86,-28.58,0.48
2020-11-16,3325.62,3346.97,3346.97,3313.65,279593761,333750599680.0,1.01,1.11,36.87,0.59
2020-11-17,3347.15,3339.9,3347.7,3323.95,283632479,353623371776.0,0.71,-0.21,-7.07,0.6
2020-11-18,3337.33,3347.3,3358.89,3333.99,287531259,358745366528.0,0.75,0.22,7.4,0.61
2020-11-19,3339.09,3363.09,3367.33,3330.45,253262991,319520194560.0,1.1,0.47,15.79,0.53
2020-11-20,3359.6,3377.73,3380.15,3356.31,261271219,312659787776.0,0.71,0.44,14.64,0.55
2020-11-23,3384.1,3414.49,3431.65,3377.99,373872046,431504375808.0,1.59,1.09,36.76,0.79
2020-11-24,3407.41,3402.82,3413.93,3396.24,300994145,359505805312.0,0.52,-0.34,-11.67,0.63
2020-11-25,3417.52,3362.33,3423.49,3362.33,322110208,383477784576.0,1.8,-1.19,-40.49,0.68
2020-11-26,3360.06,3369.73,3371.45,3344.28,255886822,317308633088.0,0.81,0.22,7.4,0.54
2020-11-27,3373.84,3408.31,3408.31,3364.49,280649894,326069547008.0,1.3,1.14,38.58,0.59
2020-11-30,3418.16,3391.76,3456.74,3391.76,384989967,454500573184.0,1.91,-0.49,-16.55,0.81
2020-12-01,3388.99,3451.94,3457.64,3386.91,316188979,385250750464.0,2.09,1.77,60.18,0.67
2020-12-02,3453.52,3449.38,3465.73,3435.87,312811113,383340847104.0,0.87,-0.07,-2.56,0.66
2020-12-03,3448.54,3442.14,3452.16,3428.8,298459930,352422285312.0,0.68,-0.21,-7.24,0.63
2020-12-04,3436.73,3444.58,3448.4,3417.05,256276705,329393209344.0,0.91,0.07,2.44,0.54
2020-12-07,3446.65,3416.6,3449.58,3414.31,254522509,336836800512.0,1.02,-0.81,-27.98,0.54
2020-12-08,3417.69,3410.18,3428.66,3403.03,226907328,304635035648.0,0.75,-0.19,-6.42,0.48
2020-12-09,3416.08,3371.96,3422.54,3371.92,260747425,339317805056.0,1.48,-1.12,-38.22,0.55
2020-12-10,3365.73,3373.28,3384.89,3357.75,247308303,321616355328.0,0.8,0.04,1.32,0.52
2020-12-11,3381.01,3347.19,3383.18,3325.17,298617157,379848802304.0,1.72,-0.77,-26.09,0.63
2020-12-14,3349.53,3369.12,3371.13,3338.63,239807926,316229132288.0,0.97,0.66,21.93,0.51
2020-12-15,3366.58,3367.23,3373.56,3348.42,225667402,315289743360.0,0.75,-0.06,-1.89,0.48
2020-12-16,3371.26,3366.98,3378.66,3359.17,220813975,308823384064.0,0.58,-0.01,-0.25,0.47
2020-12-17,3367.28,3404.87,3406.15,3354.01,275463631,364740476928.0,1.55,1.13,37.89,0.58
2020-12-18,3400.49,3394.9,3413.81,3382.75,280992640,354027376640.0,0.91,-0.29,-9.97,0.59
2020-12-21,3394.39,3420.57,3423.61,3381.12,283759795,383898951680.0,1.25,0.76,25.67,0.6
2020-12-22,3410.97,3356.78,3415.75,3353.86,323037655,432199557120.0,1.81,-1.86,-63.79,0.68
2020-12-23,3362.47,3382.32,3394.21,3360.2,299523528,413254778880.0,1.01,0.76,25.54,0.63
2020-12-24,3382.19,3363.11,3394.07,3354.02,275044449,363321143296.0,1.18,-0.57,-19.21,0.58
2020-12-25,3351.79,3396.56,3397.01,3348.35,294546895,359094444032.0,1.45,0.99,33.45,0.62
2020-12-28,3396.36,3397.29,3412.52,3383.65,316181542,398159970304.0,0.85,0.02,0.73,0.67
2020-12-29,3399.29,3379.04,3407.09,3376.09,311769185,382102564864.0,0.91,-0.54,-18.25,0.66
2020-12-30,3375.01,3414.45,3414.45,3374.42,291023544,377542352896.0,1.18,1.05,35.41,0.61
2020-12-31,3419.73,3473.07,3474.92,3419.73,335673925,450482319360.0,1.62,1.72,58.62,0.71
2021-01-04,3474.68,3502.96,3511.66,3457.21,380790799,523367702528.0,1.57,0.86,29.89,0.8
2021-01-05,3492.19,3528.68,3528.68,3484.72,407995935,568019464192.0,1.25,0.73,25.72,0.86
2021-01-06,3530.91,3550.88,3556.8,3513.13,370230927,521799528448.0,1.24,0.63,22.2,0.78
2021-01-07,3552.91,3576.2,3576.2,3526.62,405348227,545709629440.0,1.4,0.71,25.32,0.85
2021-01-08,3577.69,3570.11,3588.06,3544.89,345557896,502170816512.0,1.21,-0.17,-6.09,0.73
2021-01-11,3571.32,3531.5,3597.7,3516.99,362479155,526895927296.0,2.26,-1.08,-38.61,0.76
2021-01-12,3518.01,3608.34,3608.34,3517.47,323406154,485771186176.0,2.57,2.18,76.84,0.68
2021-01-13,3613.28,3598.65,3622.35,3575.59,388127790,554853437440.0,1.3,-0.27,-9.69,0.82
2021-01-14,3584.93,3565.9,3599.06,3559.6,347666819,511325102080.0,1.1,-0.91,-32.75,0.73
2021-01-15,3566.28,3566.38,3589.27,3533.79,324612744,480343781376.0,1.56,0.01,0.48,0.68
2021-01-18,3554.8,3596.22,3608.77,3544.26,301652564,451740700672.0,1.81,0.84,29.84,0.64
2021-01-19,3596.36,3566.38,3603.15,3553.02,323439542,467402584064.0,1.39,-0.83,-29.84,0.68
2021-01-20,3564.12,3583.09,3589.96,3556.44,272271662,397144764416.0,0.94,0.47,16.71,0.57
2021-01-21,3590.92,3621.26,3636.24,3585.8,327466995,469855227904.0,1.41,1.07,38.17,0.69
2021-01-22,3616.54,3606.75,3616.54,3585.03,324463084,485452193792.0,0.87,-0.4,-14.51,0.68
2021-01-25,3605.36,3624.24,3637.1,3591.02,327341071,527257346048.0,1.28,0.48,17.49,0.69
2021-01-26,3610.97,3569.43,3610.97,3564.74,278139884,436326666240.0,1.28,-1.51,-54.81,0.59
2021-01-27,3567.55,3573.34,3578.8,3546.49,264107162,396270391296.0,0.91,0.11,3.91,0.56
2021-01-28,3534.67,3505.18,3549.54,3496.88,270862461,391574388736.0,1.47,-1.91,-68.16,0.57
2021-01-29,3521.72,3483.07,3531.6,3446.55,293662664,416528621568.0,2.43,-0.63,-22.11,0.62
2021-02-01,3477.17,3505.28,3506.39,3469.88,277567900,371473068032.0,1.05,0.64,22.21,0.58
2021-02-02,3510.81,3533.68,3535.5,3495.57,264540631,384127852544.0,1.14,0.81,28.4,0.56
2021-02-03,3531.15,3517.31,3544.01,3508.51,297351716,413731471360.0,1.0,-0.46,-16.37,0.63
2021-02-04,3503.78,3501.86,3524.72,3465.77,298834854,418742554624.0,1.68,-0.44,-15.45,0.63
2021-02-05,3509.49,3496.33,3536.54,3492.96,290146173,397391921152.0,1.24,-0.16,-5.53,0.61
2021-02-08,3504.56,3532.45,3542.21,3492.13,249799619,359187320832.0,1.43,1.03,36.12,0.53
2021-02-09,3539.77,3603.49,3604.01,3528.68,253821760,371567972352.0,2.13,2.01,71.04,0.53
2021-02-10,3612.61,3655.09,3662.77,3612.5,257940823,392643391488.0,1.4,1.43,51.6,0.54
2021-02-18,3721.09,3675.36,3731.69,3663.66,340309066,483546566656.0,1.86,0.55,20.27,0.72
2021-02-19,3661.78,3696.17,3699.65,3634.01,361059804,484990205952.0,1.79,0.57,20.81,0.76
2021-02-22,3707.19,3642.44,3717.27,3642.44,488821478,599323103232.0,2.02,-1.45,-53.73,1.03
2021-02-23,3617.7,3636.36,3672.15,3617.7,398873175,479631810560.0,1.49,-0.17,-6.08,0.84
2021-02-24,3638.94,3564.08,3645.65,3531.59,362158953,484430413824.0,3.14,-1.99,-72.28,0.76
2021-02-25,3595.54,3585.05,3608.56,3568.47,366232300,444735016960.0,1.12,0.59,20.97,0.77
2021-02-26,3514.56,3509.08,3550.41,3500.7,333280067,424485912576.0,1.39,-2.12,-75.97,0.7
2021-03-01,3531.48,3551.4,3552.57,3511.99,315487526,402477043712.0,1.16,1.21,42.32,0.66
2021-03-02,3566.85,3508.59,3566.85,3485.36,339830487,427680452608.0,2.29,-1.21,-42.81,0.72
2021-03-03,3500.16,3576.9,3577.62,3498.72,347656847,415490347008.0,2.25,1.95,68.31,0.73
2021-03-04,3546.64,3503.49,3552.2,3487.38,393616120,462233735168.0,1.81,-2.05,-73.41,0.83
2021-03-05,3463.31,3501.99,3523.57,3456.67,356409224,408849903616.0,1.91,-0.04,-1.5,0.75
2021-03-08,3524.98,3421.41,3542.3,3421.22,387047954,453859205120.0,3.46,-2.3,-80.58,0.82
2021-03-09,3415.34,3359.29,3429.15,3328.31,407652539,456196190208.0,2.95,-1.82,-62.12,0.86
2021-03-10,3389.84,3357.74,3397.03,3354.82,299749166,339571691520.0,1.26,-0.05,-1.55,0.63
2021-03-11,3369.9,3436.83,3436.83,3369.9,322112044,369805365248.0,1.99,2.36,79.09,0.68
2021-03-12,3447.2,3453.08,3454.51,3417.24,358027036,381964279808.0,1.08,0.47,16.25,0.75
2021-03-15,3441.88,3419.95,3457.49,3392.51,367813294,381646491648.0,1.88,-0.96,-33.13,0.77
2021-03-16,3424.65,3446.73,3448.88,3406.17,316668746,332388483072.0,1.25,0.78,26.78,0.67
2021-03-17,3435.73,3445.55,3454.06,3410.28,280059817,306630471680.0,1.27,-0.03,-1.18,0.59
2021-03-18,3449.64,3463.07,3478.14,3449.38,284403891,316529172480.0,0.83,0.51,17.52,0.6
2021-03-19,3423.87,3404.66,3439.52,3389.29,309161715,339992293376.0,1.45,-1.69,-58.41,0.65
2021-03-22,3406.12,3443.44,3443.66,3404.23,312559084,332535037952.0,1.16,1.14,38.78,0.66
2021-03-23,3445.34,3411.51,3445.42,3390.05,326389409,343477166080.0,1.61,-0.93,-31.93,0.69
2021-03-24,3394.13,3367.06,3415.29,3362.18,317398697,344800038912.0,1.56,-1.3,-44.45,0.67
2021-03-25,3355.07,3363.59,3382.23,3344.97,270676096,290223443968.0,1.11,-0.1,-3.47,0.57
2021-03-26,3373.32,3418.33,3423.22,3373.32,274614986,322408620032.0,1.48,1.63,54.74,0.58
2021-03-29,3429.63,3435.3,3449.83,3409.89,284824243,327944118272.0,1.17,0.5,16.97,0.6
2021-03-30,3432.53,3456.68,3457.63,3423.32,285423081,331625652224.0,1.0,0.62,21.38,0.6
2021-03-31,3452.21,3441.91,3452.21,3420.83,283049262,314174119936.0,0.91,-0.43,-14.77,0.6
2021-04-01,3444.81,3466.33,3470.03,3438.83,275244296,292651913216.0,0.91,0.71,24.42,0.58
2021-04-02,3472.63,3484.39,3487.59,3462.83,262654874,317953200128.0,0.71,0.52,18.06,0.55
2021-04-06,3491.63,3482.97,3493.28,3471.76,234746670,286329671680.0,0.62,-0.04,-1.42,0.49
2021-04-07,3483.42,3479.63,3483.42,3453.19,295786977,323650985984.0,0.87,-0.1,-3.34,0.62
2021-04-08,3467.49,3482.55,3495.91,3459.32,331755328,348011327488.0,1.05,0.08,2.92,0.7
2021-04-09,3475.44,3450.68,3475.45,3442.14,280085197,306422226944.0,0.96,-0.92,-31.87,0.59
2021-04-12,3445.97,3412.95,3456.16,3403.9,309577239,338890338304.0,1.51,-1.09,-37.73,0.65
2021-04-13,3411.29,3396.47,3425.39,3387.9,270626053,290539880448.0,1.1,-0.48,-16.48,0.57
2021-04-14,3397.02,3416.72,3420.03,3392.98,233242327,269010071552.0,0.8,0.6,20.25,0.49
2021-04-15,3409.61,3398.99,3409.61,3373.09,234005053,272569196544.0,1.07,-0.52,-17.73,0.49
2021-04-16,3407.19,3426.62,3432.63,3394.13,258579671,295951093760.0,1.13,0.81,27.63,0.54
2021-04-19,3427.55,3477.55,3479.01,3414.36,302735818,368472469504.0,1.89,1.49,50.93,0.64
2021-04-20,3467.15,3472.94,3494.3,3463.46,285300083,358982766592.0,0.89,-0.13,-4.61,0.6
2021-04-21,3456.3,3472.93,3481.25,3450.11,253777859,323914145792.0,0.9,0.0,-0.01,0.53
2021-04-22,3482.83,3465.11,3485.36,3456.32,251114511,317081034752.0,0.84,-0.23,-7.82,0.53
2021-04-23,3462.09,3474.17,3482.36,3456.33,249360433,323015933952.0,0.75,0.26,9.06,0.53
